"INS_INF","INFORMANTE","RESPONSAVEL_BP","COLETOR","NM_INFORMANTE","INSUMO","NM_INSUMO","CARACT_INSUMO","MARCA","PAIS","REGIAO","UF","MUNICIPIO","COTACAO","SAZONALIDADE","TIPO_ESTABELECIMENTO","TP_PRECO","PERIODICIDADE","JOB_UTILIZADO","ITEM_UTILIZADO","DATA_PRECO","PRECO"
1433793,85584,MJSIL,MJSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-10-13 00:00:00.000,5.31
1433793,85584,MJSIL,MJSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-09-13 00:00:00.000,6.99
1433793,85584,MJSIL,MJSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-09-03 00:00:00.000,6.99
1433793,85584,MJSIL,MJSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-07-13 00:00:00.000,8.09
1433793,85584,MJSIL,MJSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-05-23 00:00:00.000,9.99
1433793,85584,MJSIL,MJSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-05-13 00:00:00.000,6
1433793,85584,MJSIL,MJSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-04-03 00:00:00.000,9.9
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2023-10-24 00:00:00.000,10.68
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2023-06-04 00:00:00.000,9.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2023-05-14 00:00:00.000,10.4
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2023-03-14 00:00:00.000,9.6
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2023-01-14 00:00:00.000,10.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-11-24 00:00:00.000,11.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-09-04 00:00:00.000,5.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-07-24 00:00:00.000,8.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-05-14 00:00:00.000,10.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-05-04 00:00:00.000,15.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-04-14 00:00:00.000,14.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-04-04 00:00:00.000,15.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-03-24 00:00:00.000,15.98
1433610,85585,EDMEL,EDMEL,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-03-04 00:00:00.000,11.98
1433272,85582,MFBEZ,MFBEZ,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-08-16 00:00:00.000,9.89
1433272,85582,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-05-26 00:00:00.000,9.29
1433272,85582,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-07-06 00:00:00.000,7.69
1433272,85582,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-04-16 00:00:00.000,11.79
1433272,85582,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-02-26 00:00:00.000,11.98
1433079,85583,MFBEZ,MFBEZ,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-11-26 00:00:00.000,6.19
1433079,85583,MFBEZ,MFBEZ,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-11-16 00:00:00.000,7.19
1433079,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-04-16 00:00:00.000,7.99
1433079,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-04-26 00:00:00.000,7.99
1433079,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-12-16 00:00:00.000,7.99
1433079,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-11-16 00:00:00.000,6.19
1433079,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-07-26 00:00:00.000,6.99
1433079,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-06-16 00:00:00.000,9.99
1433079,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-02-16 00:00:00.000,7.19
1433079,85583,MFBEZ,OFSIL,GRUPO CASAS BAHIA S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-02-06 00:00:00.000,7.99
1461018,86370,BRUSI,BRUSI,VAREJAO SAO MARTINS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2023-07-17 00:00:00.000,9.99
1461018,86370,BRUSI,BRUSI,VAREJAO SAO MARTINS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2023-05-17 00:00:00.000,6.49
1461018,86370,BRUSI,BRUSI,VAREJAO SAO MARTINS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-10-07 00:00:00.000,5.18
1461018,86370,BRUSI,BRUSI,VAREJAO SAO MARTINS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-05-27 00:00:00.000,4.59
1461018,86370,BRUSI,BRUSI,VAREJAO SAO MARTINS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-02-07 00:00:00.000,10.79
1461018,86370,BRUSI,BRUSI,VAREJAO SAO MARTINS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-01-07 00:00:00.000,10.59
1461018,86370,BRUSI,BRUSI,VAREJAO SAO MARTINS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2021-12-17 00:00:00.000,5.19
1439573,85698,BRUSI,BRUSI,BOA VIAGEM HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,FEIRAS LIVRES,VV,M7,IPC,"110371001",2023-11-07 00:00:00.000,5.48
1439573,85698,BRUSI,BRUSI,BOA VIAGEM HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,FEIRAS LIVRES,VV,M7,IPC,"110371001",2023-10-07 00:00:00.000,6.28
1439573,85698,BRUSI,BRUSI,BOA VIAGEM HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,FEIRAS LIVRES,VV,M7,IPC,"110371001",2023-02-07 00:00:00.000,8.48
1439573,85698,BRUSI,BRUSI,BOA VIAGEM HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,FEIRAS LIVRES,VV,M7,IPC,"110371001",2022-11-17 00:00:00.000,2.88
1439573,85698,BRUSI,BRUSI,BOA VIAGEM HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,FEIRAS LIVRES,VV,M7,IPC,"110371001",2022-04-27 00:00:00.000,6.88
1439573,85698,BRUSI,BRUSI,BOA VIAGEM HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,FEIRAS LIVRES,VV,M7,IPC,"110371001",2022-02-17 00:00:00.000,8.48
1439573,85698,BRUSI,BRUSI,BOA VIAGEM HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,PE,RCE,U,,FEIRAS LIVRES,VV,M7,IPC,"110371001",2022-01-17 00:00:00.000,8.28
474651,20499,RINAS,RINAS,MATERCIC MATL. DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M30,SICROPR,"299494",2023-04-25 00:00:00.000,107.9
474651,20499,RINAS,EDJOR,MATERCIC MATL. DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M30,ELETROBRAS,"194",2023-02-24 00:00:00.000,107.9
474651,20499,RINAS,RINAS,MATERCIC MATL. DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M30,DNIT,"1071",2022-12-26 00:00:00.000,107.9
474651,20499,RINAS,RINAS,MATERCIC MATL. DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M30,SICROPR,"266894",2022-11-30 00:00:00.000,107.9
474651,20499,RINAS,SINUN,MATERCIC MATL. DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M30,ELETROBRAS,"194",2022-01-25 00:00:00.000,113.6
474651,20499,RINAS,SINUN,MATERCIC MATL. DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M30,ELETROBRAS,"194",2021-12-14 00:00:00.000,113.6
474651,20499,RINAS,SINUN,MATERCIC MATL. DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M30,ELETROBRAS,"194",2021-11-22 00:00:00.000,113.6
474483,20508,MAOMA,MAOMA,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"299494",2023-11-06 00:00:00.000,99.95
474483,20508,MAOMA,MAOMA,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,ELETROBRAS,"194",2023-09-01 00:00:00.000,99.95
474483,20508,MAOMA,MAOMA,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"266894",2023-07-10 00:00:00.000,111.2
474483,20508,MAOMA,MAOMA,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,DNIT,"1071",2023-05-03 00:00:00.000,111.2
474483,20508,MAOMA,MAOMA,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,ELETROBRAS,"194",2023-02-01 00:00:00.000,121.6
474483,20508,MAOMA,MAOMA,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"299494",2023-01-04 00:00:00.000,121.6
474483,20508,MAOMA,FAMON,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"266894",2022-03-04 00:00:00.000,108.9
474483,20508,MAOMA,SINUN,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"299494",2021-12-20 00:00:00.000,134.9
474483,20508,MAOMA,SINUN,STRAPASSON COM. DE MATL. DE CONSTR. LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,DNIT,"1071",2021-11-08 00:00:00.000,134.9
474464,3582,MAANN,MAANN,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,ELETROBRAS,"194",2023-09-05 00:00:00.000,95.5
474464,3582,MAANN,THTEL,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,DNIT,"1071",2023-03-17 00:00:00.000,95.5
474464,3582,MAANN,SEMAI,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"299494",2023-02-07 00:00:00.000,95.5
474464,3582,MAANN,SEMAI,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,ELETROBRAS,"194",2023-02-07 00:00:00.000,95.5
474464,3582,MAANN,RINAS,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"266894",2022-12-14 00:00:00.000,95.5
474464,3582,MAANN,RINAS,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,ELETROBRAS,"194",2022-10-06 00:00:00.000,109.9
474464,3582,MAANN,SINUN,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,DNIT,"1071",2022-07-06 00:00:00.000,109.9
474464,3582,MAANN,SINUN,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,DNIT,"1071",2022-02-01 00:00:00.000,126
474464,3582,MAANN,SINUN,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"299494",2022-02-01 00:00:00.000,126
474464,3582,MAANN,SINUN,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,SICROPR,"299494",2022-01-03 00:00:00.000,126
474464,3582,MAANN,SINUN,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,DNIT,"1071",2021-12-01 00:00:00.000,126.3
474464,3582,MAANN,SINUN,ATENAS - MATERIAIS DE CONSTRUÇÃO LTDA.,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M10,DNIT,"1071",2021-11-08 00:00:00.000,126.3
474426,20481,MAANN,MAANN,MATERIAIS PARA CONSTRUÇÃO OLÍMPICO LTDA,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M20,SICROPR,"299494",2023-11-14 00:00:00.000,96
474426,20481,MAANN,MAANN,MATERIAIS PARA CONSTRUÇÃO OLÍMPICO LTDA,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M20,DNIT,"1071",2023-09-20 00:00:00.000,100
474426,20481,MAANN,RINAS,MATERIAIS PARA CONSTRUÇÃO OLÍMPICO LTDA,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M20,ELETROBRAS,"194",2023-07-17 00:00:00.000,100
474426,20481,MAANN,RINAS,MATERIAIS PARA CONSTRUÇÃO OLÍMPICO LTDA,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M20,DNIT,"1071",2022-10-17 00:00:00.000,106
474426,20481,MAANN,SINUN,MATERIAIS PARA CONSTRUÇÃO OLÍMPICO LTDA,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M20,DNIT,"1071",2022-06-20 00:00:00.000,125.9
474426,20481,MAANN,SINUN,MATERIAIS PARA CONSTRUÇÃO OLÍMPICO LTDA,19457,VERGALHÃO DE AÇO CA50,"1/2 (12,5MM) - VARA C/12M PESO 11,52KG",,BR,S,PR,CTA,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",AV,M20,DNIT,"1071",2022-02-14 00:00:00.000,125
